"dateAndTime";"fiveMinuteMean";"trafficVolume";"actualTravelTime"
2015-03-01 00:00:08;277.333333333333;16;310
2015-03-01 00:02:01;272.5;16;279
2015-03-01 00:02:09;272.5;16;355
2015-03-01 00:03:14;280.666666666667;15;302
2015-03-01 00:03:53;720.25;13;305
2015-03-01 00:07:55;591.285714285714;12;256
2015-03-01 00:08:39;521.222222222222;11;292
2015-03-01 00:10:49;879.833333333333;7;366
2015-03-01 00:10:53;879.833333333333;9;340
2015-03-01 00:11:25;867.428571428571;14;294
2015-03-01 00:11:33;867.428571428571;15;1129
2015-03-01 00:14:54;587.75;17;309
2015-03-01 00:15:10;587.75;18;319
2015-03-01 00:18:28;323;9;303
2015-03-01 00:18:31;323;9;311
2015-03-01 00:19:23;333.333333333333;9;304
2015-03-01 00:20:20;327.25;13;276
2015-03-01 00:20:27;327.25;14;272
2015-03-01 00:21:02;325.6;14;266
2015-03-01 00:21:23;333.5;16;231
2015-03-01 00:22:44;314;19;2541
2015-03-01 00:23:29;314;18;691
2015-03-01 00:24:55;309.2;16;1159
2015-03-01 00:25:02;299.142857142857;17;299
2015-03-01 00:28:21;280.428571428571;10;291
2015-03-01 00:34:49;573;10;270
2015-03-01 00:38:03;491;17;297
2015-03-01 00:38:29;691;16;283
2015-03-01 00:39:43;480.5;19;1202
2015-03-01 00:41:03;270;16;1284
2015-03-01 00:41:35;270;16;295
2015-03-01 00:42:23;270;18;274
2015-03-01 00:42:26;270;19;294
2015-03-01 00:42:30;270;19;293
2015-03-01 00:43:13;283.333333333333;18;302
2015-03-01 00:43:25;283.333333333333;19;303
2015-03-01 00:43:41;283.333333333333;18;298
2015-03-01 00:43:47;283.333333333333;19;824
2015-03-01 00:43:59;283.333333333333;20;283
2015-03-01 00:46:50;508.5;14;1311
2015-03-01 00:47:05;461.6;15;447
2015-03-01 00:48:03;433;11;279
2015-03-01 00:51:38;292.428571428571;11;274
2015-03-01 00:51:55;292.428571428571;11;262
2015-03-01 00:52:13;295.5;11;297
2015-03-01 00:52:45;293;12;1367
2015-03-01 00:53:24;290.75;13;272
2015-03-01 00:54:29;279;13;296
2015-03-01 00:55:22;363;15;324
2015-03-01 00:58:13;396;9;311
2015-03-01 00:58:15;396;10;840
2015-03-01 00:59:05;396;9;1251
2015-03-01 00:59:38;370.833333333333;8;2890
2015-03-01 01:05:16;1115;7;273
2015-03-01 01:06:36;1378.66666666667;7;621
2015-03-01 01:07:15;1378.66666666667;8;601
2015-03-01 01:08:05;1426;9;294
2015-03-01 01:08:08;1426;10;282
2015-03-01 01:08:10;1426;11;276
2015-03-01 01:12:18;808;6;309
2015-03-01 01:12:37;808;7;282
2015-03-01 01:13:35;546;5;370
2015-03-01 01:19:14;636;11;378
2015-03-01 01:19:20;636;12;1599
2015-03-01 01:19:33;636;13;668
2015-03-01 01:21:20;572.333333333333;13;283
2015-03-01 01:21:31;572.333333333333;13;818
2015-03-01 01:23:27;810.5;9;249
2015-03-01 01:23:31;810.5;10;247
2015-03-01 01:23:57;810.5;10;260
2015-03-01 01:26:35;330.5;8;853
2015-03-01 01:27:52;289.25;11;296
2015-03-01 01:28:22;283.4;11;247
2015-03-01 01:33:54;403.666666666667;8;317
2015-03-01 01:34:24;403.666666666667;11;289
2015-03-01 01:37:42;557;8;2597
2015-03-01 01:39:40;474.666666666667;3;247
2015-03-01 01:39:42;474.666666666667;4;243
2015-03-01 01:40:13;303;5;272
2015-03-01 01:40:39;303;8;281
2015-03-01 01:41:44;486.333333333333;9;304
2015-03-01 01:42:03;486.333333333333;10;266
2015-03-01 01:42:40;486.333333333333;12;500
2015-03-01 01:43:05;486.333333333333;13;250
2015-03-01 01:46:03;528.4;10;291
2015-03-01 01:48:52;837.428571428571;6;269
2015-03-01 01:49:05;837.428571428571;6;1067
2015-03-01 01:49:14;837.428571428571;7;2028
2015-03-01 01:50:36;1061.8;7;2921
2015-03-01 01:52:04;982.75;5;1346
2015-03-01 01:52:20;1227;6;1945
2015-03-01 01:52:50;395.5;7;303
2015-03-01 01:54:47;353.333333333333;3;839
2015-03-01 01:56:25;269;5;546
2015-03-01 02:00:26;303;4;710
2015-03-01 02:02:05;303;4;269
2015-03-01 02:03:58;300;4;270
2015-03-01 02:04:01;300;5;317
2015-03-01 02:04:41;300;7;263
2015-03-01 02:04:56;300;8;264
2015-03-01 02:05:17;300;8;254
2015-03-01 02:06:09;546;10;946
2015-03-01 02:06:26;546;11;246
2015-03-01 02:08:38;538;10;320
2015-03-01 02:09:11;542.333333333333;9;286
2015-03-01 02:10:07;454.333333333333;7;274
2015-03-01 02:13:07;395.375;5;274
2015-03-01 02:13:38;413.285714285714;5;660
2015-03-01 02:14:44;530.333333333333;4;290
2015-03-01 02:15:02;530.333333333333;5;274
2015-03-01 02:15:56;587.2;7;245
2015-03-01 02:17:48;500;7;284
2015-03-01 02:18:12;500;7;2390
2015-03-01 02:24:44;1126.66666666667;1;2109
2015-03-01 02:26:46;1172.6;8;302
2015-03-01 02:37:26;300;4;292
2015-03-01 02:37:28;300;5;449
2015-03-01 02:37:37;300;7;285
2015-03-01 02:39:23;2921;8;289
2015-03-01 02:41:50;2921;8;262
2015-03-01 02:44:34;288.666666666667;3;857
2015-03-01 02:45:10;328.75;4;260
2015-03-01 02:47:37;333.333333333333;5;2091
2015-03-01 02:53:05;260;2;2583
2015-03-01 02:53:44;260;3;1549
2015-03-01 02:55:09;300;3;565
2015-03-01 02:57:21;300;4;1727
2015-03-01 03:03:12;1483;3;1435
2015-03-01 03:06:03;565;4;250
2015-03-01 03:07:06;565;5;2909
2015-03-01 03:17:01;300;5;264
2015-03-01 03:26:48;1909;1;1503
2015-03-01 03:27:16;1751;3;247
2015-03-01 03:39:20;2583;0;2696
2015-03-01 03:44:08;300;0;970
2015-03-01 03:48:27;300;1;286
2015-03-01 04:19:36;300;1;269
2015-03-01 04:21:32;300;2;286
2015-03-01 04:40:19;300;3;304
2015-03-01 04:40:22;300;4;308
2015-03-01 04:50:07;306;2;231
2015-03-01 04:51:33;300;2;293
2015-03-01 04:51:41;300;3;973
2015-03-01 04:52:39;300;5;293
2015-03-01 04:52:54;300;5;289
2015-03-01 04:54:02;231;6;273
2015-03-01 04:57:43;276.5;2;814
2015-03-01 05:04:24;300;3;267
2015-03-01 05:09:37;620;5;271
2015-03-01 05:24:01;300;1;263
2015-03-01 05:28:09;300;2;278
2015-03-01 05:33:41;278;2;270
2015-03-01 05:39:01;270;1;295
2015-03-01 05:51:36;300;1;262
2015-03-01 05:51:39;300;2;261
2015-03-01 05:53:55;300;2;332
2015-03-01 06:05:50;300;2;280
2015-03-01 06:07:09;300;4;269
2015-03-01 06:12:02;274.5;4;246
2015-03-01 06:16:55;246;5;303
2015-03-01 06:17:06;246;5;297
2015-03-01 06:24:08;300;3;295
2015-03-01 06:28:08;300;4;288
2015-03-01 06:28:10;300;5;278
2015-03-01 06:29:03;295;6;271
2015-03-01 06:34:03;283;5;262
2015-03-01 06:42:01;262;6;276
2015-03-01 06:42:34;262;7;259
2015-03-01 06:43:33;300;8;274
2015-03-01 06:44:48;300;8;255
2015-03-01 06:49:49;266;2;319
2015-03-01 06:50:20;266;4;271
2015-03-01 06:53:47;255;4;317
2015-03-01 06:55:24;295;3;542
2015-03-01 06:58:28;295;6;258
2015-03-01 07:02:27;317;7;316
2015-03-01 07:03:39;287.5;8;273
2015-03-01 07:07:32;400;5;304
2015-03-01 07:08:01;429;8;302
2015-03-01 07:10:07;294.5;6;341
2015-03-01 07:19:49;341;4;286
2015-03-01 07:20:38;341;7;282
2015-03-01 07:22:07;300;9;954
2015-03-01 07:22:58;300;10;308
2015-03-01 07:23:04;300;11;257
2015-03-01 07:26:21;284;6;279
2015-03-01 07:27:14;284;7;221
2015-03-01 07:29:25;283.25;6;281
2015-03-01 07:31:33;266.25;8;240
2015-03-01 07:32:46;269.333333333333;5;302
2015-03-01 07:33:05;269.333333333333;6;791
2015-03-01 07:36:32;260.5;6;281
2015-03-01 07:39:13;498.666666666667;5;256
2015-03-01 07:40:32;498.666666666667;5;292
2015-03-01 07:52:12;300;4;259
2015-03-01 07:55:17;300;8;284
2015-03-01 07:58:22;259;9;240
2015-03-01 07:59:14;259;10;267
2015-03-01 07:59:15;259;11;272
2015-03-01 08:03:26;262;8;300
2015-03-01 08:04:35;265.75;4;2273
2015-03-01 08:05:39;259.666666666667;5;315
2015-03-01 08:07:59;269.5;6;234
2015-03-01 08:08:25;269.5;7;226
2015-03-01 08:12:58;268.75;6;255
2015-03-01 08:15:50;258.333333333333;3;272
2015-03-01 08:19:10;255;3;280
2015-03-01 08:20:18;255;5;287
2015-03-01 08:20:47;263.5;7;360
2015-03-01 08:21:27;263.5;7;270
2015-03-01 08:22:29;272;9;311
2015-03-01 08:26:01;279;6;301
2015-03-01 08:30:02;307;4;300
2015-03-01 08:30:59;335.5;5;703
2015-03-01 08:32:16;306;6;648
2015-03-01 08:44:14;1208;1;407
2015-03-01 08:44:47;1208;3;357
2015-03-01 08:46:44;1208;5;323
2015-03-01 08:47:39;675.5;6;262
2015-03-01 08:47:42;675.5;7;269
2015-03-01 08:52:02;342;7;256
2015-03-01 08:52:16;323.6;8;338
2015-03-01 08:52:20;323.6;9;270
2015-03-01 08:52:50;323.6;9;293
2015-03-01 08:53:54;323.6;9;316
2015-03-01 08:54:00;323.6;10;294
2015-03-01 08:54:57;323.6;11;368
2015-03-01 08:57:05;279.5;11;333
2015-03-01 08:58:20;289.25;12;295
2015-03-01 09:00:56;294.5;8;309
2015-03-01 09:01:03;294.5;9;602
2015-03-01 09:01:17;305;10;282
2015-03-01 09:02:46;329.8;9;308
2015-03-01 09:03:20;321.2;11;371
2015-03-01 09:03:24;321.2;11;373
2015-03-01 09:03:27;321.2;12;350
2015-03-01 09:04:30;332;15;339
2015-03-01 09:04:32;332;15;1459
2015-03-01 09:04:34;332;16;281
2015-03-01 09:07:26;304.75;14;356
2015-03-01 09:11:42;374.857142857143;9;275
2015-03-01 09:11:49;374.857142857143;12;266
2015-03-01 09:14:05;381.714285714286;14;621
2015-03-01 09:14:08;381.714285714286;14;364
2015-03-01 09:14:42;432.333333333333;14;304
2015-03-01 09:18:35;270.5;8;271
2015-03-01 09:18:40;270.5;11;271
2015-03-01 09:19:28;270.5;11;332
2015-03-01 09:20:27;302.25;9;318
2015-03-01 09:21:15;302.25;9;533
2015-03-01 09:21:48;334;12;264
2015-03-01 09:22:36;334;13;274
2015-03-01 09:23:15;302.5;15;295
2015-03-01 09:23:36;302.5;17;311
2015-03-01 09:23:49;302.5;16;304
2015-03-01 09:23:54;302.5;18;310
2015-03-01 09:24:01;302.5;20;306
2015-03-01 09:24:03;302.5;21;307
2015-03-01 09:24:11;302.5;23;334
2015-03-01 09:24:23;302.5;24;317
2015-03-01 09:24:43;366.2;22;300
2015-03-01 09:24:47;381.75;23;373
2015-03-01 09:25:42;373.75;23;326
2015-03-01 09:25:59;362.6;26;278
2015-03-01 09:27:55;335.857142857143;27;302
2015-03-01 09:27:57;335.857142857143;28;292
2015-03-01 09:32:17;410.928571428571;14;274
2015-03-01 09:32:29;410.928571428571;16;297
2015-03-01 09:32:42;410.928571428571;16;431
2015-03-01 09:32:56;403;16;326
2015-03-01 09:33:21;403.466666666667;17;314
2015-03-01 09:33:37;403.466666666667;17;263
2015-03-01 09:34:49;350.666666666667;16;536
2015-03-01 09:34:59;350.666666666667;16;275
2015-03-01 09:35:17;314.2;16;1388
2015-03-01 09:36:21;297;20;267
2015-03-01 09:36:23;297;21;276
2015-03-01 09:36:30;297;20;296
2015-03-01 09:36:41;297;18;370
2015-03-01 09:36:56;289.333333333333;18;271
2015-03-01 09:38:35;294.8;13;264
2015-03-01 09:39:34;291.5;12;422
2015-03-01 09:39:41;291.5;14;263
2015-03-01 09:40:28;311.428571428571;17;335
2015-03-01 09:40:49;305.875;16;356
2015-03-01 09:40:56;305.875;17;440
2015-03-01 09:41:39;299.090909090909;17;379
2015-03-01 09:41:45;299.090909090909;17;286
2015-03-01 09:42:06;301.6;18;267
2015-03-01 09:42:49;302.111111111111;19;280
2015-03-01 09:44:42;330.444444444444;19;387
2015-03-01 09:45:20;317.875;21;295
2015-03-01 09:45:56;325.142857142857;22;289
2015-03-01 09:46:36;342.875;21;273
2015-03-01 09:46:47;344.333333333333;21;367
2015-03-01 09:49:27;345.625;25;360
2015-03-01 09:52:45;343.833333333333;18;283
2015-03-01 09:53:32;322.2;18;731
2015-03-01 09:53:44;322.2;18;274
2015-03-01 09:54:35;322.2;16;294
2015-03-01 09:55:42;335.2;19;291
2015-03-01 09:56:28;363.5;18;315
2015-03-01 09:58:08;321.5;15;555
2015-03-01 09:58:54;576.25;15;294
2015-03-01 09:58:59;576.25;16;292
2015-03-01 10:00:09;519.8;13;292
2015-03-01 10:01:05;506;15;284
2015-03-01 10:01:43;474.166666666667;15;381
2015-03-01 10:01:56;474.166666666667;17;578
2015-03-01 10:02:11;474.166666666667;18;296
2015-03-01 10:02:49;512.4;22;285
2015-03-01 10:05:46;384.8;18;1223
2015-03-01 10:06:56;378.6;15;281
2015-03-01 10:07:11;364.833333333333;14;1157
2015-03-01 10:07:49;378.625;13;305
2015-03-01 10:08:52;403.428571428571;14;267
2015-03-01 10:10:36;422;16;281
2015-03-01 10:10:38;422;17;281
2015-03-01 10:10:48;360.2;17;300
2015-03-01 10:10:51;379.25;17;341
2015-03-01 10:11:14;379.25;17;316
2015-03-01 10:11:25;379.25;19;282
2015-03-01 10:13:35;357.75;16;292
2015-03-01 10:14:47;357.75;19;314
2015-03-01 10:14:55;357.75;21;302
2015-03-01 10:15:14;357.75;23;310
2015-03-01 10:15:31;332.166666666667;24;298
2015-03-01 10:15:35;332.166666666667;24;296
